,SP_ID,Int_Name,PA_type,PA_DEF,IUCN_CAT,RealmNr,Biodiversity,Wilderness,ClimateStability,LandUseStability,Size,ClimateProtection
64,297,Lorentz,NA,1,II,1,0.607396086,0.80230815,0.548465231,0.654322973,0.073520033,0.834105246
1328,1323,Telefomin,KBA,NA,NA,1,0.607252524,0.912244933,0.537948473,0.685210529,0.006225128,0.810333302
249,535,Wet Tropics of Queensland,NA,1,Not Applicable,1,0.520467601,0.741410564,0.807227266,0.889916118,0.027954551,0.263765134
914,19,Enarotali,NA,1,Ia,1,0.507679885,0.819943063,0.576880068,0.658567367,0.008785558,0.796953488
1341,21,Pegunungan Wayland,NA,1,Ia,1,0.446090326,0.865420475,0.61295482,0.658441202,0.00430076,0.862794401
517,20,Pegunungan Tamrau Selatan,NA,1,Ia,1,0.419463833,0.885203088,0.784841706,0.625291729,0.014886721,0.860900299
931,380,Girringun,NA,1,II,1,0.407186504,0.67611454,0.858131928,0.896210488,0.008657429,0.26227229
647,993,Pegunungan Tokalekaju,KBA,NA,NA,1,0.365977228,0.776801303,0.571428877,0.593722704,0.012244087,0.569596224
690,536,Gondwana Rainforests of Australia,NA,1,Not Applicable,1,0.345034756,0.689581806,0.834040409,0.803964452,0.011536259,0.373084456
893,293,Bogani Nani Wartabone,NA,1,II,1,0.324413688,0.676782772,0.674263254,0.642144486,0.008879256,0.572940405
163,163,Fiordland National Park,NA,1,II,1,0.310195132,0.590238232,0.620481425,0.850273481,0.039628997,0.438587487
533,992,Mekongga,KBA,NA,NA,1,0.304838454,0.81141151,0.649696288,0.615570998,0.014550487,0.536808201
995,991,Mambuliling,KBA,NA,NA,1,0.303589934,0.841589209,0.541818526,0.58130353,0.008108697,0.572259254
924,1300,Morowali,KBA,NA,NA,1,0.302399728,0.757800365,0.687568048,0.611584963,0.008687192,0.554296015
442,388,Rinyirru (Lakefield) (Cape York Peninsula Aboriginal Land),NA,1,II,1,0.294003294,0.548115588,0.8041915,0.871642325,0.017029217,0.185123568
395,786,Iron and McIlwraith Ranges,KBA,NA,NA,1,0.289607163,0.695726005,0.844882056,0.891640232,0.018807142,0.303281718
1293,367,Silver Plains,NA,1,II,1,0.280342478,0.606075779,0.83182472,0.869278519,0.006366613,0.225765253
676,1285,Guadalcanal Watersheds,KBA,NA,NA,1,0.273921004,0.745014774,0.424610194,0.738689086,0.01178132,0.398762503
670,383,Oyala Thumotang (Cape York Peninsula Aboriginal Land),NA,1,II,1,0.272155048,0.562607989,0.815544351,0.902548586,0.011936806,0.228498402
963,1266,Biak Island,KBA,NA,NA,1,0.266722717,0.804666256,0.706386789,0.733615829,0.008319626,0.951803023
1171,379,Great Sandy,NA,1,II,1,0.263820534,0.684787241,0.612443291,0.796574523,0.007002402,0.273851622
1198,803,Cooloola and Fraser Coast,KBA,NA,NA,1,0.263517921,0.685292492,0.606687976,0.796037274,0.006834144,0.274790076
97,364,Kakadu,NA,1,II,1,0.258464473,0.578073026,0.890235643,0.755648989,0.059849766,0.17168881
1049,1294,Manusela,KBA,NA,NA,1,0.257998642,0.71313163,0.448686424,0.698789854,0.007777569,0.786934381
480,125,Wollemi,NA,1,Ib,1,0.251909706,0.738257179,0.766252148,0.830593232,0.015679811,0.446316574
362,354,Alpine,NA,1,II,1,0.24719003,0.766681421,0.905263599,0.792270214,0.020652831,0.838033549
338,374,Kosciuszko,NA,1,II,1,0.243592498,0.643913891,0.816410727,0.81234581,0.021477692,0.627442433
731,791,Bundarra-Barraba,KBA,NA,NA,1,0.24001074,0.439891452,0.797887966,0.853626931,0.011062944,0.337733265
956,377,Blue Mountains,NA,1,II,1,0.235797305,0.641995783,0.80140817,0.807295891,0.00839944,0.522171255
409,396,Prince Regent,NA,1,II,1,0.223515009,0.646799549,0.864194164,0.755943283,0.018307645,0.121206753
997,769,Adelaide and Mary River Floodplains,KBA,NA,NA,1,0.221102597,0.552775914,0.833591232,0.759165172,0.008096821,0.195931142
680,390,Olkola (Cape York Peninsula Aboriginal Land),NA,1,II,1,0.217314441,0.556170496,0.853299032,0.90256759,0.011696886,0.163146638
721,164,Mount Aspiring National Park,NA,1,II,1,0.215504385,0.502105247,0.661097304,0.876608211,0.011174492,0.364594451
1327,375,Morton,NA,1,II,1,0.213938816,0.671544676,0.789816336,0.802966235,0.006225692,0.618499833
54,799,South-west Slopes of NSW,KBA,NA,NA,1,0.211564341,0.349086493,0.726865587,0.82205116,0.080741684,0.395047816
1110,381,Jardine River,NA,1,II,1,0.210671654,0.688838805,0.725004804,0.872774335,0.007345876,0.301895084
649,404,King Leopold Ranges,NA,1,II,1,0.21006616,0.60065541,0.775405014,0.75615984,0.012218312,0.034169702
155,780,Gregory National Park,KBA,NA,NA,1,0.209610347,0.626209776,0.729364666,0.754725488,0.040329593,0.029232494
553,400,Drysdale River,NA,1,II,1,0.203893638,0.624138848,0.847545677,0.760872302,0.01401475,0.036694995
999,768,"Anson Bay, Daly and Reynolds River Floodplains",KBA,NA,NA,1,0.200359911,0.576258529,0.791133253,0.770239616,0.008069296,0.197570756
1255,814,Ulladulla to Merimbula,KBA,NA,NA,1,0.19535538,0.759419762,0.756097881,0.783285138,0.006542493,0.711345243
1152,355,Garig Gunak Barlu,NA,1,II,1,0.195024572,0.561980382,0.66682423,0.750049465,0.007076953,0.154119257
865,399,Fitzgerald River,NA,1,II,1,0.186811862,0.478971131,0.662597827,0.758232407,0.009199924,0.28385858
1112,813,Northern Swan Coastal Plain,KBA,NA,NA,1,0.183381781,0.298753773,0.628309169,0.785699943,0.007335865,0.22525776
812,802,South-east Tasmania,KBA,NA,NA,1,0.181693422,0.628933248,0.725036083,0.769000257,0.009876835,0.731830134
372,392,Southwest,NA,1,II,1,0.179669335,0.689885434,0.729210537,0.765464466,0.019983887,1
1281,994,North-west Isabel,KBA,NA,NA,1,0.177962426,0.916138391,0.553090452,0.749134383,0.006414563,0.398424906
483,778,Pilliga,KBA,NA,NA,1,0.175510574,0.444321071,0.742207229,0.850183493,0.015647398,0.381219083
565,785,Kangaroo Island,KBA,NA,NA,1,0.174002657,0.480377464,0.744040429,0.770281643,0.01377582,0.22392227
850,378,Carnarvon,NA,1,II,1,0.173722781,0.541164308,0.83450221,0.988204823,0.009410625,0.253509051
1193,770,Limmen Bight,KBA,NA,NA,1,0.170959805,0.624703055,0.815542154,0.749907071,0.006853028,0.093105908
255,781,Gulf Plains,KBA,NA,NA,1,0.169757125,0.547095491,0.808554127,0.909031771,0.027600162,0.051498407
319,771,Tiwi Islands,KBA,NA,NA,1,0.169618728,0.5756563,0.70368209,0.752463775,0.023434347,0.217400858
1065,403,Purnululu,NA,1,II,1,0.164339583,0.593207245,0.674626112,0.749947318,0.007630085,0.021954125
1005,1263,Anindilyakwa,KBA,NA,NA,1,0.164063528,0.520957259,0.755349928,0.749956179,0.008046645,0.173172866
528,382,Staaten River,NA,1,II,1,0.160896328,0.601620606,0.847172689,0.942037251,0.014672397,0.0389195
910,384,Boodjamulla (Lawn Hill),NA,1,II,1,0.159562826,0.528334152,0.796531269,0.855523532,0.008810439,0.021205564
1090,397,Millstream Chichester,NA,1,II,1,0.159117173,0.486994711,0.770897062,0.75836649,0.00745737,0.013267537
793,806,Mornington Sanctuary,KBA,NA,NA,1,0.15669389,0.556819489,0.731464596,0.752337889,0.010101421,0.020220022
813,1332,Waigeo Utara / Timur,KBA,NA,NA,1,0.15631427,0.867661507,0.616142341,0.676846935,0.009863797,0.832046873
381,398,Karijini,NA,1,II,1,0.155917559,0.553939555,0.696699828,0.771137999,0.019527374,0.015183609
504,772,Buckley River,KBA,NA,NA,1,0.153401487,0.484417383,0.846176814,0.90047429,0.015132914,0.026652653
538,391,Franklin-Gordon Wild Rivers,NA,1,II,1,0.15224525,0.665663843,0.722481433,0.7649909,0.014436909,0.954403662
1122,372,Giralia,NA,1,II,1,0.151099232,0.429386094,0.801179748,0.849630099,0.007281865,0.015235465
358,394,Murray - Sunset,NA,1,II,1,0.150848088,0.505659825,0.68823909,0.802227562,0.020764535,0.102247403
216,389,Munga-Thirri,NA,1,II,1,0.149284883,0.579603193,0.669490109,0.763651155,0.031713218,0.013275373
972,797,Barmah-Millewa,KBA,NA,NA,1,0.146096066,0.383571115,0.711023633,0.810876413,0.008225038,0.328893716
405,804,Lake Torrens,KBA,NA,NA,1,0.145353034,0.619510759,0.688316981,0.844744386,0.018465475,0.011691354
1269,34,Jilbadji,NA,1,Ia,1,0.144679574,0.55700058,0.49088794,0.753117032,0.006461251,0.153395213
283,796,Southern NSW Mallee,KBA,NA,NA,1,0.144568393,0.460069488,0.625278155,0.851193748,0.025949131,0.058498064
1314,360,Hamelin Station,NA,1,II,1,0.143335497,0.472330383,0.777544013,0.753986338,0.006282432,0.01978432
881,373,Wanna,NA,1,II,1,0.143276936,0.469947112,0.621261865,0.830992972,0.009036415,0.009680871
199,779,Riverina Plains,KBA,NA,NA,1,0.142730722,0.33019554,0.712215977,0.827219908,0.033484325,0.121902575
1126,801,North-west Tasmanian Coast,KBA,NA,NA,1,0.142686818,0.674988698,0.769860185,0.754084491,0.007252269,0.695939693
618,44,Toolonga,NA,1,Ia,1,0.14183892,0.518433381,0.758722612,0.755745794,0.012626755,0.017420031
1297,128,Danggali,NA,1,Ib,1,0.141334648,0.509413014,0.653808526,0.808250987,0.006355415,0.028029032
882,961,North Auckland Seabird Flyway,KBA,NA,NA,1,0.140325476,0.416392665,0.759235257,0.936859246,0.009016076,0.192637561
479,127,Yellabinna,NA,1,Ib,1,0.139996109,0.518325431,0.595571739,0.771320246,0.015700834,0.012513313
1057,812,Murrumbidgee Red Gums,KBA,NA,NA,1,0.139806458,0.340093989,0.692453465,0.813879499,0.00769962,0.311449422
1073,795,Macquarie Marshes,KBA,NA,NA,1,0.138918758,0,0.717406379,0.856610338,0.007575277,0.103629295
1092,368,Meenthena Station,NA,1,II,1,0.138769657,0.466728898,0.77748961,0.768976919,0.007436189,0.01110916
1224,363,Bon Bon Station,NA,1,II,1,0.136007265,0.446112462,0.780219655,0.812765209,0.006716192,0.008186396
1028,777,Central NSW Mallee,KBA,NA,NA,1,0.135715798,0.436723235,0.556848077,0.86978538,0.00789477,0.186222496
717,393,Wyperfeld,NA,1,II,1,0.135171052,0.492313878,0.639888,0.789418792,0.011224267,0.160634233
962,32,Ngarkat,NA,1,Ia,1,0.134980116,0.451542587,0.667179427,0.815746605,0.008319793,0.102711278
1059,808,Karara and Lochada,KBA,NA,NA,1,0.134876264,0.503865462,0.549550967,0.763724332,0.007688029,0.02964184
800,41,Yeo Lake,NA,1,Ia,1,0.133894346,0.54154937,0.560189293,0.782241912,0.010051831,0.012348771
598,30,Witchelina Nature Reserve,NA,1,Ia,1,0.132770671,0.528790812,0.707506345,0.892056318,0.012951313,0.009461622
548,165,Kahurangi National Park,NA,1,II,1,0.131666948,0.627534759,0.764715038,0.862607671,0.014086005,0.394767798
1087,537,Willandra Lakes Region,NA,1,Not Applicable,1,0.131058744,0.449875267,0.60726377,0.865355877,0.007462944,0.037404814
336,33,Simpson Desert,NA,1,Ia,1,0.130195984,0.607356813,0.632709543,0.759977017,0.021548847,0.005541972
1107,402,Collier Range,NA,1,II,1,0.12998378,0.488317202,0.643482772,0.817664426,0.007352393,0.009374784
301,43,Dundas,NA,1,Ia,1,0.129401717,0.558614268,0.673625002,0.74841077,0.024509256,0.206161671
1310,369,Credo,NA,1,II,1,0.128857007,0.56155982,0.506690899,0.748465901,0.006310489,0.037386522
1084,800,Strzelecki Desert Lakes,KBA,NA,NA,1,0.128328999,0.590128316,0.694841235,0.862738976,0.007486569,0.007513938
1089,807,Mount Gibson and Charles Darwin,KBA,NA,NA,1,0.128304455,0.509869,0.493096017,0.771939488,0.007458358,0.039971349
390,35,Nuytsland,NA,1,Ia,1,0.124015301,0.554378323,0.78220706,0.749449707,0.018957856,0.111037991
1054,371,Waldburg,NA,1,II,1,0.123559801,0.463113971,0.574608268,0.841069581,0.007726968,0.008914952
470,386,Diamantina,NA,1,II,1,0.122141376,0.519399949,0.728755644,0.83421476,0.015984347,0.010748338
156,401,Karlamilyi,NA,1,II,1,0.121610681,0.537355332,0.743086769,0.749846595,0.040149421,0.008249065
231,776,Bulloo Floodplain,KBA,NA,NA,1,0.121512719,0.51336143,0.663333323,0.835212703,0.029563796,0.014644921
930,395,Cape Arid,NA,1,II,1,0.119960556,0.558609291,0.618075715,0.749403118,0.008664108,0.201996232
1148,798,Lake Sylvester System,KBA,NA,NA,1,0.119595112,0.504923409,0.826978114,0.750001494,0.007107672,0.021414984
623,370,Moolgoolool,NA,1,II,1,0.119345779,0.461661631,0.548398234,0.77798909,0.012558545,0.009521932
945,37,Queen Victoria Spring,NA,1,Ia,1,0.118636253,0.566619654,0.619729052,0.749755741,0.008503188,0.062237375
831,42,Karroun Hill,NA,1,Ia,1,0.118625402,0.530847364,0.438313834,0.76321264,0.009669444,0.060220562
982,361,Newhaven,NA,1,II,1,0.118238555,0.536146839,0.681144181,0.774721239,0.008187198,0.014798487
739,811,Diamantina Floodplain,KBA,NA,NA,1,0.11805031,0.549016783,0.713966659,0.785857398,0.010962459,0.013726923
229,794,Lake Eyre,KBA,NA,NA,1,0.117563894,0.725872454,0.630303212,0.831945103,0.029773101,0.005589623
1273,805,"Lakes Muncoonie, Mumbleberry and Torquinie",KBA,NA,NA,1,0.117195202,0.556151205,0.653451978,0.777927511,0.00643815,0.01867594
347,362,Kalamurina,NA,1,II,1,0.116787177,0.617716061,0.6377882,0.756223954,0.021135626,0.007820924
789,376,Sturt,NA,1,II,1,0.11655868,0.494904855,0.694489788,0.769486394,0.01015696,0.009250295
81,31,Mamungari,NA,1,Ia,1,0.113854998,0.528891107,0.748385049,0.749919351,0.06668548,0.011577194
936,809,Goyder Lagoon,KBA,NA,NA,1,0.112839818,0.558236754,0.657618797,0.764330731,0.008600493,0.018134296
104,40,Gibson Desert,NA,1,Ia,1,0.111289496,0.53064499,0.622854107,0.749918777,0.057587391,0.009435235
117,365,Watarru,NA,1,II,1,0.11077617,0.527165142,0.626336252,0.749919351,0.051785362,0.011211783
246,129,Nullarbor,NA,1,Ib,1,0.110745768,0.52591488,0.750414743,0.749925539,0.028072543,0.019638296
202,366,Walalkara,NA,1,II,1,0.109066606,0.539421599,0.633032015,0.754249892,0.033397807,0.01069762
753,385,Currawinya,NA,1,II,1,0.108734845,0.459974107,0.640543712,0.915283014,0.010742003,0.018502396
1315,810,Lake Gregory/Paraku,KBA,NA,NA,1,0.106585774,0.487853761,0.842403865,0.749959612,0.006276022,0.009940362
1129,405,Walyarta,NA,1,II,1,0.105793629,0.507047389,0.740085152,0.752205731,0.007237027,0.014780366
60,36,Great Victoria Desert,NA,1,Ia,1,0.103285269,0.528351756,0.730039216,0.749919351,0.077937138,0.013300067
833,39,Plumridge Lakes,NA,1,Ia,1,0.100546044,0.547049516,0.57689963,0.750320013,0.009648205,0.014386243
326,38,Neale Junction,NA,1,Ia,1,0.099333311,0.531174806,0.598922145,0.749919351,0.022633828,0.011534135
596,1304,Ankeniheny Zahamena Corridor NPA (CAZ),KBA,NA,NA,3,0.680976359,0.668190446,0.865874199,0.46874532,0.013041358,0.35627211
703,277,Makira,NA,1,II,3,0.675369005,0.760129695,0.76520205,0.522599441,0.011422421,0.351111031
814,617,Mkomazi Game Reserve,KBA,NA,NA,3,0.668825678,0.661880126,0.85212453,0.593805136,0.009861347,0.201515074
1240,1305,Tsaratanana-Marojejy Corridor NPA (COMATSA),KBA,NA,NA,3,0.664568198,0.716892896,0.768113119,0.578190941,0.006580212,0.316929126
300,497,Virunga,NA,1,II,3,0.638820069,0.681782433,0.962816288,0.480598837,0.02452387,0.33417214
770,1091,Udzungwa Mountains,KBA,NA,NA,3,0.580269173,0.908801162,0.850949603,0.398446156,0.010437538,0.222049758
1265,484,Udzungwa Mountain,NA,1,II,3,0.578286944,0.903773585,0.814329069,0.45319784,0.00647866,0.251459685
333,194,Tsavo West,NA,1,II,3,0.578100866,0.565845803,0.778189275,0.607498034,0.022029762,0.21538127
1241,501,Queen Elizabeth,NA,1,II,3,0.563200457,0.694596657,0.871404703,0.428218108,0.0065745,0.309823762
1248,279,Masoala,NA,1,II,3,0.555808306,0.760326932,0.739825146,0.530850363,0.006557024,0.325719514
965,1240,Yabassi,KBA,NA,NA,3,0.549828893,0.714611718,0.896177145,0.612394391,0.00829782,0.5181762
288,1288,Itombwe Mountains,KBA,NA,NA,3,0.546072674,0.793420698,0.848652877,0.687268329,0.02571899,0.578486614
349,492,Kahuzi-Biega,NA,1,II,3,0.517317165,0.812743713,0.9086162,0.621978096,0.021090781,0.786069853
795,476,Mikumi National Park,NA,1,II,3,0.516143637,0.854930839,0.83904473,0.486308083,0.010083268,0.223274703
778,224,Cross River,NA,1,II,3,0.511164633,0.769893134,0.931314979,0.605409485,0.010328513,0.497631229
14,539,Selous Game Reserve,NA,1,Not Applicable,3,0.502028568,0.883595432,0.846394578,0.52199366,0.147913814,0.212129631
853,1003,Bidia - Bezavona Classified Forest,KBA,NA,NA,3,0.500846418,0.667709441,0.806300325,0.524305118,0.00931935,0.334268298
512,620,Kilombero Valley,KBA,NA,NA,3,0.496952442,0.860006452,0.813921866,0.45230856,0.01496744,0.198131048
143,193,Tsavo East,NA,1,II,3,0.472085003,0.527918179,0.778906737,0.658655878,0.042058277,0.218599268
949,585,Mau forest complex,KBA,NA,NA,3,0.460329939,0.556219166,0.842304187,0.512564379,0.008480925,0.256807989
1329,514,Mount Kenya National Park/Natural Forest,NA,1,Not Applicable,3,0.459670824,0.617652893,0.836758312,0.607785402,0.006190252,0.250889489
1274,276,Midongy du sud,NA,1,II,3,0.456862143,0.68778325,0.768430907,0.490526474,0.006437307,0.33001539
994,1278,Daraina - Loky - Manambato NPA,KBA,NA,NA,3,0.456820863,0.635756521,0.734921222,0.634584595,0.008117687,0.144027119
978,1002,Daraina Forest,KBA,NA,NA,3,0.456590145,0.635843702,0.734364002,0.63448829,0.008215818,0.143913843
667,817,Irangi Forest,KBA,NA,NA,3,0.450320686,0.822574223,0.901346858,0.539512774,0.011948169,0.830502965
603,1291,Lendu Plateau,KBA,NA,NA,3,0.441374081,0.7420609,0.853675639,0.498933997,0.012861273,0.325902639
420,584,Masai Mara,KBA,NA,NA,3,0.407206883,0.651891484,0.745768124,0.538499284,0.017901551,0.231049821
1158,621,Lake Natron and Engaruka basin,KBA,NA,NA,3,0.403403899,0.711072119,0.775418373,0.495787909,0.007066339,0.194352196
134,487,Okapis,NA,1,II,3,0.400583623,0.841288826,0.889078595,0.702356323,0.043684179,0.723112627
985,491,Campo-Ma'an,NA,1,II,3,0.398966959,0.782182564,0.762507495,0.700586851,0.008177836,0.674181755
80,864,Kruger National Park and adjacent areas,KBA,NA,NA,3,0.397508661,0.512059559,0.789168181,0.734989223,0.066794413,0.125758236
15,478,Bassin de la Lufira,NA,1,II,3,0.379665058,0.750219466,0.855582218,0.738471516,0.135981136,0.231027015
678,1290,Kokolopori,KBA,NA,NA,3,0.37557391,0.868601365,0.845561735,0.581810929,0.011765959,0.662576485
1133,289,Bale Mountains,NA,1,II,3,0.375444681,0.851780391,0.842461117,0.667796891,0.007228493,0.266753475
151,473,Serengeti National Park,NA,1,II,3,0.370863623,0.712280834,0.733661738,0.518439732,0.040847924,0.098204797
412,540,Dja Faunal Reserve,NA,1,Not Applicable,3,0.36792051,0.833586993,0.834635717,0.699934177,0.018199774,0.795833475
655,452,Murchison Falls,NA,1,II,3,0.366323978,0.602005643,0.766665741,0.432186446,0.012150045,0.192015347
284,538,Ngorongoro Conservation Area,NA,1,Not Applicable,3,0.361455744,0.738607395,0.805753809,0.442693907,0.025917611,0.123555712
194,493,Maiko,NA,1,II,3,0.359253697,0.838324583,0.891607859,0.608536834,0.034368863,0.711676596
215,818,Koffole (Arsi) Forest,KBA,NA,NA,3,0.358388959,0.645563678,0.925161155,0.626481015,0.032043132,0.199511561
486,494,Garamba,NA,1,II,3,0.357105026,0.708814862,0.79036533,0.71447667,0.015505256,0.184309084
130,475,Ruaha National Park,NA,1,II,3,0.357079968,0.794214464,0.783987059,0.296860717,0.045446776,0.244213912
592,1090,Hluhluwe - Mkhuze lowveld,KBA,NA,NA,3,0.355276477,0.519555491,0.822624203,0.754022058,0.013141835,0.173304549
986,474,Tarangire National Park,NA,1,II,3,0.353192616,0.715360516,0.832686634,0.454803121,0.008176102,0.129223805
829,218,Nyika National Park,NA,1,II,3,0.34934086,0.660218204,0.835256474,0.530548073,0.009690115,0.189970551
653,863,Soutpansberg,KBA,NA,NA,3,0.348150365,0.484072021,0.803928993,0.734167428,0.012173987,0.204857338
1212,563,Ngotto,KBA,NA,NA,3,0.348080865,0.813759407,0.76889173,0.747756412,0.006762719,0.683489289
473,438,Taï National Park,NA,1,II,3,0.346671862,0.767136517,0.773036412,0.652935293,0.015917492,0.544970314
419,598,Imatong mountains,KBA,NA,NA,3,0.344349069,0.628846632,0.8093018,0.568188391,0.017936601,0.175424685
316,578,Minkébé Forest Reserve,KBA,NA,NA,3,0.342139996,0.851041302,0.902831595,0.724395479,0.023594981,0.818589191
1097,482,Boumba Bek,NA,1,II,3,0.341948706,0.853610571,0.798520897,0.737629873,0.0074056,0.840544422
1016,559,LaLuama - Katanga - Mount Kabobo,KBA,NA,NA,3,0.340183476,0.749109585,0.788984919,0.674005203,0.007970281,0.30318729
605,496,Nouabalé-Ndoki,NA,1,II,3,0.339691888,0.890404355,0.823186375,0.739534164,0.012810634,0.783841958
1332,498,Monte Alén,NA,1,II,3,0.339276772,0.806023496,0.80555846,0.743240963,0.006075538,0.732208172
904,1243,Grebo,KBA,NA,NA,3,0.337977833,0.759301953,0.790563399,0.662923211,0.008840426,0.582897542
489,541,Ecosystem and Relict Cultural Landscape of Lopé-Okanda,NA,1,Not Applicable,3,0.337749783,0.738608998,0.874853077,0.73580756,0.015460103,0.706384413
1202,1260,iSimangaliso Wetland Park,KBA,NA,NA,3,0.337061393,0.523815901,0.825740109,0.736490484,0.006808875,0.139786985
407,228,Gashaka-Gumti,NA,1,II,3,0.336746972,0.718706613,0.819738804,0.690413978,0.018383035,0.210927106
817,483,Nki,NA,1,II,3,0.335324298,0.861681787,0.865326089,0.730605524,0.009813403,0.852517632
734,1327,Wolkberg Forest Belt,KBA,NA,NA,3,0.335289251,0.432655898,0.827393108,0.760349799,0.01099126,0.232897039
569,1241,Lofa-Gola-Mano Complex,KBA,NA,NA,3,0.334810197,0.790012332,0.73455404,0.497181551,0.013716395,0.503437798
224,1296,Marungu highlands,KBA,NA,NA,3,0.334153476,0.765300864,0.825917135,0.630285776,0.030425101,0.16666946
324,583,Lake Turkana,KBA,NA,NA,3,0.332908135,0.652985762,0.801385418,0.694792807,0.02283223,0.070732258
139,479,Odzala Kokoua,NA,1,II,3,0.331305669,0.784460344,0.904332131,0.692216264,0.042628816,0.831002821
1130,1087,Licuati Forests and Eastern Swazi Lebombo,KBA,NA,NA,3,0.328343676,0.632978119,0.828526637,0.735383589,0.007234132,0.168365648
197,869,Grasslands,KBA,NA,NA,3,0.327572693,0.478979907,0.806687176,0.84497954,0.033889885,0.053287508
821,1322,Tchabal-Mbabo,KBA,NA,NA,3,0.326731909,0.715260115,0.767080559,0.722149863,0.009784344,0.216544485
934,1001,Wetlands of the Tsiribihina delta and upper Tsiri*,KBA,NA,NA,3,0.326368043,0.599014216,0.768949261,0.683209087,0.008630563,0.128965681
610,829,Gorongosa Mountain and National Park,KBA,NA,NA,3,0.323492179,0.637195689,0.828492794,0.705374378,0.012736831,0.160599837
314,599,Kidepo,KBA,NA,NA,3,0.32159444,0.612132668,0.754843175,0.587556555,0.023623478,0.200036076
1209,1247,Kpelle Forest,KBA,NA,NA,3,0.321223607,0.751136059,0.712809128,0.516465724,0.006793748,0.517581609
106,789,Ntokou Pikounda  Reserve,KBA,NA,NA,3,0.321057942,0.75809228,0.9069391,0.703041334,0.056115659,0.737393301
1214,481,Lobéké,NA,1,II,3,0.317288731,0.884513451,0.801653741,0.734278028,0.006749878,0.768321507
168,577,Gamba Protected Areas Complex,KBA,NA,NA,3,0.315731949,0.702817218,0.878963553,0.74582841,0.038720403,0.660695782
808,1245,Cestos Gbi,KBA,NA,NA,3,0.315454224,0.749397855,0.819837559,0.64597845,0.00991485,0.582071209
1196,815,Harena-Kokosa,KBA,NA,NA,3,0.313551854,0.811283565,0.844543286,0.617363593,0.006837315,0.293298955
1022,1088,Ponto do Ouro,KBA,NA,NA,3,0.312705663,0.637569013,0.837908938,0.733274081,0.007940915,0.1437278
810,349,Mweru Wantipa,NA,1,II,3,0.308479267,0.782917633,0.759218004,0.687943436,0.00989012,0.222752714
171,1292,Lower Congo River right bank,KBA,NA,NA,3,0.308342837,0.838117156,0.873208622,0.721355061,0.038264132,0.446175063
926,184,Digya,NA,1,II,3,0.305833899,0.760786882,0.817130433,0.5938743,0.00868122,0.133052907
364,1086,Northern Eastern Cape,KBA,NA,NA,3,0.305802645,0.433738369,0.915875644,0.799162642,0.020561987,0.071449945
822,616,Maswa Game Reserve,KBA,NA,NA,3,0.304399393,0.721855159,0.738814705,0.4219937,0.00977285,0.110481433
581,480,Mbam et Djerem,NA,1,II,3,0.303829346,0.732358811,0.744389479,0.691430381,0.013434457,0.49083221
351,622,Lake Rukwa,KBA,NA,NA,3,0.30331855,0.727038165,0.800909606,0.330704129,0.020979881,0.229444544
490,273,Gonarezhou,NA,1,II,3,0.301530597,0.654958082,0.71548308,0.707794664,0.015396067,0.13857093
652,287,Omo,NA,1,II,3,0.299543205,0.68935982,0.636096592,0.621011592,0.012174253,0.195111037
1296,1246,Krahn Bassa South,KBA,NA,NA,3,0.295378595,0.77072819,0.843312031,0.645665278,0.006359423,0.577930998
317,1271,Cedarberg - Koue Bokkeveld complex,KBA,NA,NA,3,0.29417566,0.343990332,0.733876943,0.784989309,0.02354483,0.13369424
1305,350,Nsumbu,NA,1,II,3,0.293175664,0.740439066,0.803362382,0.637329871,0.006327307,0.206012626
1066,543,Maloti-Drakensberg Park,NA,1,Not Applicable,3,0.292685394,0.502901922,0.913072063,0.824234562,0.007609049,0.065211411
366,162,Bomu,NA,1,Ib,3,0.292050025,0.779702694,0.594535822,0.752562467,0.020511377,0.427802759
869,1298,Mikea Protected Area,KBA,NA,NA,3,0.290583607,0.612591581,0.841457863,0.693590148,0.009150309,0.214363315
322,861,Overberg Wheatbelt,KBA,NA,NA,3,0.29017351,0.381191521,0.86526364,0.784496767,0.023024959,0.141724214
89,557,Ngiri,KBA,NA,NA,3,0.289912272,0.815290818,0.90251925,0.725074149,0.063152911,0.656384623
798,278,Mikea,NA,1,II,3,0.289763229,0.608248379,0.846974213,0.691980215,0.010064886,0.21532182
854,866,Kouga - Baviaanskloof Complex,KBA,NA,NA,3,0.288880043,0.395364314,0.862015543,0.737923312,0.009308231,0.142192837
147,1326,Waterberg System,KBA,NA,NA,3,0.287867043,0.561203895,0.775138141,0.736339798,0.041315823,0.201678398
543,788,Lake Télé Community Reserve,KBA,NA,NA,3,0.286899274,0.830139151,0.873497574,0.738143181,0.014183356,0.640870656
571,624,West Lunga National Park and Lukwakwa Game Manage*,KBA,NA,NA,3,0.284649376,0.778205324,0.81322324,0.737105139,0.013651079,0.275296557
673,615,Burigi - Biharamulo Game Reserves,KBA,NA,NA,3,0.284308832,0.732783842,0.74584738,0.46649992,0.011892631,0.176710666
184,437,Comoe National Park,NA,1,II,3,0.284033442,0.653901345,0.867763959,0.719577009,0.036007898,0.147029131
269,346,South Luangwa,NA,1,II,3,0.283832969,0.667509527,0.859104721,0.712024754,0.027112667,0.214002495
1099,219,Kasungu National Park,NA,1,II,3,0.282880434,0.531449688,0.851182599,0.646335921,0.007390486,0.131392359
