"","SP_ID","Int_Name","PA_type","PA_DEF","IUCN_CAT","RealmNr","Biodiversity","Wilderness","ClimateStability","LandUseStability","Area","ClimateProtection"
"651","533","Los Glaciares National Park",NA,"1","Not Applicable","6",0.0452459108415765,0.664060160876585,0.534857589081623,0.984331815804836,0.0965307583170879,0.014559746561513
"669","1055","Luracatao y Valles Calchaquíes","KBA",NA,NA,"6",0.107638750495896,0.661500261445316,0.630091897596892,0.582955437516412,0.0396607648428078,0.0138215227114099
"690","743","Mamirauá","KBA",NA,NA,"6",0.499922115999133,0.936071076244897,0.744760042180888,0.829314362162015,0.178575889800995,0.314081130898112
"693","1076","Manglares del golfo de Guayaquil","KBA",NA,NA,"6",0.418294851765276,0.57613568831639,0.660069170990046,0.852496273323764,0.0286915521016646,0.0159500882838556
"698","1295","Mar Muerto - Pereyra","KBA",NA,NA,"6",0.437422566430256,0.537799767012009,0.704075523472046,0.84395283320728,0.0729139446036229,0.0470998154190835
"700","272","Mariusa",NA,"1","II","6",0.310002184412202,0.767193840095812,0.59168467484885,0.832619911162546,0.0397061367280504,0.0383718839831713
"708","694","Maya - Lacandón","KBA",NA,NA,"6",0.320674300938033,0.53927180553115,0.816078517279364,0.805039292784741,0.283835082713579,0.188553314796853
"709","714","Maya Mountains and southern reserves","KBA",NA,NA,"6",0.315827822234183,0.661400586016531,0.711169194786884,0.792881287642177,0.0868199734510081,0.106792102934119
"713","284","Medanos del Chaco",NA,"1","II","6",0.241102522638187,0.457217732425078,0.846717629604116,0.75632774698339,0.0815966121868844,0.039090580577307
"714","693","Médio Rio Camaquã","KBA",NA,NA,"6",0.217283749485773,0.353971812459755,0.499935004841774,0.680353623265596,0.0518810617017941,0.0527039299495513
"717","1297","Meseta de Somuncura Provincial Natural Protected *","KBA",NA,NA,"6",0.0718565983569297,0.295453683885107,0.482981307179609,0.945692269582241,0.297557159645245,0.0224783722095071
"740","1006","Monumento Natural Cerro Urutaní","KBA",NA,NA,"6",0.452241253429376,0.961401632765671,0.724042560488796,0.827979489802356,0.0338445172268052,0.0945617854773031
"775","319","Nahuel Huapi",NA,"1","II","6",0.0908504984821185,0.638071899488706,0.685738193336819,0.798404695652512,0.0640827209115115,0.0563525292739661
"808","699","Nicoya Peninsula","KBA",NA,NA,"6",0.381701168533841,0.507117396496353,0.737300480171732,0.843661391462432,0.0407427715010677,0.0176331926859006
"815","511","Noel Kempff Mercado National Park",NA,"1","Not Applicable","6",0.519243076510307,0.642298567370504,0.713415516302944,0.745196037297071,0.218637474110419,0.224517126739449
"817","1309","North ""Quebradas"" and grasslands","KBA",NA,NA,"6",0.184349451674477,0.535034995314927,0.486403701944752,0.795152809531266,0.0801496925335768,0.0241463748921963
"825","775","North-West Suriname","KBA",NA,NA,"6",0.481472557750302,0.911328123254452,0.789639942137899,0.833761307507095,0.0349066832320062,0.0682494216685978
"831","715","Northeastern Belize","KBA",NA,NA,"6",0.246123050522503,0.66862744500257,0.67804673678852,0.824368244112427,0.031044001476074,0.020319422439997
"833","965","Northern Everglades","KBA",NA,NA,"6",0.0752917071869914,0.215572678983598,0.554702492887465,0.725975950877091,0.0544930009452714,0.0131525562712514
"853","1032","Oeste de Río Mamoré","KBA",NA,NA,"6",0.492387880408844,0.286686069590508,0.727233561051582,0.830520171494771,0.149180022325695,0.0722950644495903
"866","338","Otishi",NA,"1","II","6",0.674325609831357,0.885415030852064,0.769480220447949,0.390667083648542,0.0409772527232898,0.111737217970231
"867","1031","Otuquis Integrated Management Natural Area","KBA",NA,NA,"6",0.341701680249743,0.465438901854862,0.694353510490989,0.560037836590673,0.130932653090638,0.0961428528000643
"878","752","Pantanal de Nabileque","KBA",NA,NA,"6",0.311121882766367,0.345889233940554,0.704845961442025,0.43534297710239,0.0629894850612932,0.0354251377011856
"880","509","Paramillo",NA,"1","II","6",0.605203340567018,0.650113330610215,0.709440102164684,0.855502918275403,0.0677698874523544,0.0819194683841967
"888","265","Parima-Tapirapecó",NA,"1","II","6",0.544631527898092,0.997269480956371,0.784824066088621,0.829541700281493,0.514151879846238,0.538091078616
"889","413","Parque Estadual Chandless",NA,"1","II","6",0.502480590749166,0.96698490410585,0.600998919122026,0.827804483451711,0.0938702132670774,0.228291497372199
"890","420","Parque Estadual Da Serra Do Mar",NA,"1","II","6",0.609658332153052,0.370200753886107,0.816357747711674,0.611054797286451,0.0431183660924996,0.0695910982431568
"891","410","Parque Estadual De Corumbiara",NA,"1","II","6",0.478430082745475,0.672385001905851,0.723534106636787,0.739296836724221,0.051068643501583,0.0913316340556077
"892","408","Parque Estadual De Guajará-Mirim",NA,"1","II","6",0.459821717218086,0.687712254759867,0.703198477773303,0.792560410996141,0.0272350232157342,0.110166700392946
"893","435","Parque Estadual Do Araguaiaa",NA,"1","II","6",0.355016270058131,0.486481122095713,0.689364577226779,0.761465352907329,0.0306152454110997,0.0151013746224312
"894","409","Parque Estadual Do Matupiri",NA,"1","II","6",0.47892424206109,0.905626584378809,0.764511933654377,0.829386006921215,0.0687124523539161,0.105335785292883
"895","428","Parque Estadual Igarapés Do Juruena",NA,"1","II","6",0.429388098141345,0.959232275997885,0.770614603151244,0.82092844728149,0.0297854992178278,0.0915055203686518
"896","426","Parque Estadual Serra Do Aracá",NA,"1","II","6",0.441667807375648,0.979202727104723,0.821200054861798,0.827679970355672,0.254343660549096,0.316195837350575
"897","416","Parque Estadual Sucunduri",NA,"1","II","6",0.448810531956691,0.984937948715044,0.850022716338749,0.821653929866103,0.107706720303499,0.237568877414913
"898","1082","Parque Nacional Cayambe-Coca","KBA",NA,NA,"6",0.999951138009849,0.565630033434957,0.867023161721513,0.815357906846491,0.0497766952261734,0.050714445721077
"899","1058","Parque Nacional Copo","KBA",NA,NA,"6",0.167836056246714,0.50543296353153,0.689155306245078,0.59008670484596,0.0338348496658744,0.0196701533815121
"900","433","Parque Nacional Da Amazônia",NA,"1","II","6",0.490661680829532,0.87104838869416,0.689330867412271,0.830646047005457,0.144512023572739,0.20987473478469
"901","686","Parque Nacional da Chapada Diamantina","KBA",NA,NA,"6",0.365417068792546,0.527368830102346,0.849470174195551,0.714686209409058,0.0605295216240576,0.0370596057294594
"902","430","Parque Nacional Da Chapada Dos Veadeiros",NA,"1","II","6",0.331891989141625,0.336601943057626,0.681428112052079,0.732420388117327,0.0320610687384296,0.0267250437354579
"903","783","Parque Nacional da Serra da Bodoquena e Entorno","KBA",NA,NA,"6",0.337377399904046,0.481884481756754,0.558218261671514,0.488612406799577,0.043762032996832,0.0291962566989046
"904","415","Parque Nacional Da Serra Da Cutia",NA,"1","II","6",0.448506833835996,0.850314376368121,0.728096860393279,0.809212604675347,0.0379097855333013,0.109708321908124
"905","424","Parque Nacional Da Serra Do Divisor",NA,"1","II","6",0.544181753279877,0.900795485814255,0.705903145812348,0.812528964912848,0.113350219064554,0.252674716377565
"906","423","Parque Nacional Da Serra Do Pardo",NA,"1","II","6",0.408680788226886,0.865476027317179,0.645002985504382,0.823306704719476,0.0599685520215529,0.140248993042113
"907","387","Parque Nacional Das Nascentes Do Rio Parnaiba",NA,"1","II","6",0.31372184178575,0.423322329795569,0.775161922427797,0.774518974853186,0.101383677942332,0.0415642716744381
"908","411","Parque Nacional De Anavilhanas",NA,"1","II","6",0.560129006418937,0.860909964073274,0.727886501274705,0.828000557289041,0.0470171479662631,0.110759549961395
"909","419","Parque Nacional De Pacaás Novos",NA,"1","II","6",0.453926311125466,0.52613750908133,0.675146390038937,0.680532764692157,0.0957833840486967,0.170586835018279
"910","412","Parque Nacional Do Acari",NA,"1","II","6",0.45695683089615,0.96180589790735,0.710952832908298,0.826284554516362,0.121344933344547,0.205992849829785
"911","432","Parque Nacional Do Araguaia",NA,"1","II","6",0.358687328792313,0.555576966779279,0.663641511875868,0.754972402277587,0.0749283684186539,0.0495556511088667
"912","436","Parque Nacional Do Boqueirão Da Onça",NA,"1","II","6",0.313925885453123,0.550966080719139,0.857705183158286,0.76349113492319,0.0465465062117023,0.0272564361793452
"913","782","Parque Nacional do Cabo Orange","KBA",NA,NA,"6",0.490320000989337,0.864480416767562,0.816534926388714,0.827019195242608,0.0552066797911141,0.0645767771872797
"914","418","Parque Nacional Do Jamanxim",NA,"1","II","6",0.438760293074001,0.905066313901991,0.7013082027539,0.828191689936418,0.116814907431543,0.227044272901291
"915","429","Parque Nacional Do Jaú",NA,"1","II","6",0.488495863133576,0.977095408099596,0.801649972666053,0.829257258610845,0.321689960620522,0.304469594015789
"916","427","Parque Nacional Do Juruena",NA,"1","II","6",0.466110399578822,0.949240942704551,0.749039034020226,0.815114106895562,0.265722615862821,0.411450602670937
"917","417","Parque Nacional Do Pico Da Neblina",NA,"1","II","6",0.504021123774193,0.972928850046432,0.827910883582021,0.829604555195204,0.305999549107649,0.29033297233776
"918","431","Parque Nacional Do Rio Novo",NA,"1","II","6",0.433437619421666,0.914235391690031,0.66346241358365,0.821948834174804,0.0725805846230613,0.212816699071644
"919","414","Parque Nacional Dos Campos Amazônicos",NA,"1","II","6",0.472641308541677,0.862782598570584,0.784482369788416,0.815145488628219,0.130194090702018,0.226352187903098
